,id,Formation,Title,number of views,note,URL,Update/Offer Date,Learning Points,Search Query
536,21,coursera,IBM Data Analytics avec Excel et R Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/ibm-data-analyst-r-excel,avril 2025,"[""Maîtriser les compétences pratiques et les connaissances les plus récentes que les analystes de données utilisent dans leur travail quotidien"", ""Apprenez à effectuer des analyses de données, y compris la préparation des données, l'analyse statistique et la modélisation prédictive à l'aide de R, R Studio et Jupyter"", ""Utiliser des feuilles de calcul Excel pour effectuer diverses tâches d'analyse de données telles que le traitement des données, l'utilisation de tableaux croisés dynamiques, l'exploration de données et la création de graphiques"", ""Communiquer vos résultats à l'aide de diverses techniques de visualisation de données, notamment des graphiques, des tracés et des tableaux de bord interactifs avec Cognos et R Shiny""]",data analysit
537,22,coursera,Meta Data Analyst Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/meta-data-analyst,avril 2025,"[""Collect, clean, sort, evaluate, and visualize data"", ""Apply the OSEMN, framework to guide the data analysis process, ensuring a comprehensive and structured approach to deriving actionable insights"", ""Use statistical analysis, including hypothesis testing, regression analysis, and more, to make data-driven decisions"", ""Develop an understanding of the foundational principles of effective data management and usability of data assets within organizational context""]",data analysit
538,23,coursera,Google Digital Marketing & E-commerce Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,mai 2025,"[""Learn the fundamentals of digital marketing and e-commerce to gain the skills needed to land an entry-level job"", ""Attract and engage customers through digital marketing channels like search and email"", ""Measure marketing performance through analytics and present insights"", ""Build e-commerce stores, analyze online performance, and grow customer loyalty""]",data analysit
539,24,coursera,Consultant en technologie SAP Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/sap-technology-consultant,avril 2025,"[""Apprenez les compétences clés en matière de conseil les plus demandées par les partenaires SAP du monde entier."", ""Comprendre les solutions, les produits et l'écosystème SAP à l'échelle mondiale."", ""Acquérir des compétences sur l'ensemble du cycle de vie d'une implémentation SAP et améliorer votre CV grâce à des exemples pratiques."", ""Explorez les méthodologies de planification et de gestion de projet telles que Waterfall, Agile, DevOps et Cloud.""]",ERP
540,25,coursera,Microsoft Program Management Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/microsoft-program-management,avril 2025,"[""Differentiate between project, program, and portfolio management."", ""Apply core principles and frameworks for program management."", ""Develop skills in program planning, execution, and control."", ""Critically evaluate program success and make informed decisions.""]",ERP
541,26,coursera,Google Cybersécurité Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/google-cybersecurity,mai 2025,"[""Comprendre l'importance des pratiques de cybersécurité et leur impact sur les organisations."", ""Identifier les risques, menaces et vulnérabilités courants, ainsi que les techniques permettant de les atténuer."", ""Protéger les réseaux, les appareils, les personnes et les données contre les accès non autorisés et les cyberattaques à l'aide d'outils de gestion des informations et des événements de sécurité (SIEM)."", ""Acquérir une expérience pratique avec Python, Linux et SQL.""]",cybersecurity
542,27,coursera,Analyste de cybersécurité d'IBM Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/ibm-cybersecurity-analyst,avril 2025,"[""Les compétences prêtes à l'emploi dont vous avez besoin pour obtenir un poste de débutant en tant qu'analyste en cybersécurité en seulement 4 à 6 mois."", ""Les principes fondamentaux de la cybersécurité et la manière de gérer les vulnérabilités des bases de données (SGBD) dans l'administration et la sécurité des systèmes d'exploitation."", ""Comment utiliser les outils et les techniques de cybersécurité pour effectuer des tests d'intrusion, répondre à des incidents et effectuer des analyses criminalistiques."", ""Comment utiliser l'IA générative pour stimuler votre productivité et votre efficacité en tant qu'analyste en cybersécurité.""]",cybersecurity
543,28,coursera,Analyste en cybersécurité chez Microsoft Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/microsoft-cybersecurity-analyst,avril 2025,"[""Comprendre le paysage de la cybersécurité et apprendre les concepts fondamentaux des solutions de sécurité, de conformité et d'identité."", ""Comprendre les vulnérabilités d'un réseau d'entreprise et atténuer les attaques sur les infrastructures de réseau afin de protéger les données."", ""Élaborer et mettre en œuvre des stratégies d'atténuation des menaces en appliquant des mesures de cybersécurité efficaces dans un environnement Azure."", ""Démontrez vos nouvelles compétences avec un projet pilote et préparez-vous à l'examen de certification Microsoft SC-900 reconnu par l'industrie.""]",cybersecurity
544,29,coursera,Google Cloud Cybersecurity Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/google-cloud-cybersecurity-certificate,avril 2025,"[""Analyze and apply cloud security principles in practical scenarios."", ""Develop and implement risk management and compliance strategies."", ""Execute effective incident response and recovery plans."", ""Prepare for a successful career in cloud security.""]",cybersecurity
545,30,coursera,Spécialiste en cybersécurité d'IBM et de l'ISC2 Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/ibm-isc2-cybersecurity-specialist,avril 2025,"[""Les compétences professionnelles nécessaires pour obtenir votre premier poste en cybersécurité, ainsi que la préparation à l'examen ISC2 Certified in Cybersecurity (CC) que les employeurs recherchent."", ""Une bonne connaissance des éléments essentiels de l'IT, notamment l'infrastructure, les systèmes d'exploitation, les applications de réseau, les données, le matériel et les logiciels."", ""Connaissance pratique des différentes menaces de sécurité, des brèches, des logiciels malveillants, de l'ingénierie sociale et d'autres attaques, ainsi que des outils de prévention de ces menaces."", ""Les compétences et connaissances pratiques les plus récentes que les spécialistes de la cybersécurité utilisent dans leur travail quotidien, étayées par une expérience pratique."", """"]",cybersecurity
546,31,coursera,Palo Alto Networks Cybersécurité Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals,avril 2025,"[""Examinez le paysage de la cybersécurité, les vecteurs de menace, les vulnérabilités et les risques."", ""Décrire les bases de la cryptographie, y compris le cryptage.""]",cybersecurity
547,32,coursera,Gestion de projet Google : Certificat Professionnel,1500,4.8,https://www.coursera.org/professional-certificates/google-project-management-arabic,mai 2025,"[""Acquérir une compréhension approfondie des pratiques et des compétences nécessaires pour réussir dans une fonction de gestion de projet de niveau débutant"", ""Apprenez à créer une documentation de projet efficace et des artefacts tout au long des différentes phases d'un projet"", ""Apprenez les bases de la gestion de projet Agile, en mettant l'accent sur la mise en œuvre d'événements Scrum, la construction d'artefacts Scrum et la compréhension des rôles Scrum"", ""Pratiquer la communication stratégique, la résolution de problèmes et la gestion des parties prenantes à travers des scénarios réels""]",6G
548,1,edx,Computer Science for Artificial Intelligence,2700,6.2,https://www.edx.org/certificates/professional-certificate/harvardx-computer-science-for-artifical-intelligence,"Offer ends July 30, 2025.","['A broad and robust understanding of computer science and programming', 'Graph search algorithms', 'Reinforcement learning', 'Machine learning', 'Artificial intelligence principles', 'How to design intelligent systems', 'How to use AI in Python programs']",AI
549,2,edx,Generative AI Engineering,2700,6.2,https://www.edx.org/certificates/professional-certificate/ibm-generative-ai-engineering,"Offer ends July 30, 2025.","['Job-ready gen AI engineering skills employers are crying out for, including machine learning, deep learning, NLP apps, and large language models in just 6 months.', 'How to build and deploy generative AI applications, agents, and chatbots using Python libraries like Flask, SciPy and ScikitLearn, Keras, and PyTorch.', 'Key gen AI architectures and NLP models, and how to apply techniques like prompt engineering, model training, and fine-tuning.', 'How to apply transformers like BERT and LLMs like GPT for NLP tasks, with frameworks like RAG and LangChain.']",AI
550,3,edx,Generative AI Fundamentals,2700,6.2,https://www.edx.org/certificates/professional-certificate/ai-generative-ai-fundamentals?index=product&queryId=e20d9a0177830809741df10707ad9a1c&position=1,"Offer ends July 30, 2025.","['Apply generative AI techniques like prompt engineering and few-shot learning to guide model outputs.', 'Utilize AI pair programming tools and MLOps best practices to enhance development workflows.', 'Deploy and integrate language models using cloud services such as AWS and Azure OpenAI Service.', 'Serve powerful language models as scalable web APIs for both cloud and local environments.', 'Leverage Small Language Models (SLMs) and Large Language Models (LLMs) for various NLP tasks.']",AI
551,4,edx,Generative AI Fundamentals,2700,6.2,https://www.edx.org/certificates/professional-certificate/ai-generative-ai-fundamentals,"Offer ends July 30, 2025.","['Apply generative AI techniques like prompt engineering and few-shot learning to guide model outputs.', 'Utilize AI pair programming tools and MLOps best practices to enhance development workflows.', 'Deploy and integrate language models using cloud services such as AWS and Azure OpenAI Service.', 'Serve powerful language models as scalable web APIs for both cloud and local environments.', 'Leverage Small Language Models (SLMs) and Large Language Models (LLMs) for various NLP tasks.']",AI
552,5,edx,Computer Science for Artificial Intelligence,2700,6.2,https://www.edx.org/certificates/professional-certificate/harvardx-computer-science-for-artifical-intelligence?index=product&queryId=e20d9a0177830809741df10707ad9a1c&position=3,"Offer ends July 30, 2025.","['A broad and robust understanding of computer science and programming', 'Graph search algorithms', 'Reinforcement learning', 'Machine learning', 'Artificial intelligence principles', 'How to design intelligent systems', 'How to use AI in Python programs']",AI
553,6,edx,Generative AI Engineering,2700,6.2,https://www.edx.org/certificates/professional-certificate/ibm-generative-ai-engineering?index=product&queryId=e20d9a0177830809741df10707ad9a1c&position=2,"Offer ends July 30, 2025.","['Job-ready gen AI engineering skills employers are crying out for, including machine learning, deep learning, NLP apps, and large language models in just 6 months.', 'How to build and deploy generative AI applications, agents, and chatbots using Python libraries like Flask, SciPy and ScikitLearn, Keras, and PyTorch.', 'Key gen AI architectures and NLP models, and how to apply techniques like prompt engineering, model training, and fine-tuning.', 'How to apply transformers like BERT and LLMs like GPT for NLP tasks, with frameworks like RAG and LangChain.']",AI
554,7,edx,"DevOps, Cloud, and Agile Foundations",2700,6.2,https://www.edx.org/certificates/professional-certificate/ibm-devops-cloud-and-agile-foundations?index=product&queryId=fcdec1edb1df07cb48d59ad3d2532791&position=3,"Offer ends July 30, 2025.","['List the benefits of the DevOps environment and the different sets of behaviors, skills, technology, tools, processes, methodologies, and metrics.', 'Describe how to implement software engineering applications and infrastructure to support DevOps resulting in Continuous Integration and Delivery of products.', 'Explain the core concepts of cloud computing and the foundational knowledge required for understanding from both business and practitioner perspectives.', 'Define how to function as an Agile team by identifying Agile principles and Scrum methodology, including roles, meetings, rules, and artifacts.', 'Identify how to incorporate Agile and Scrum methodology and principles to help write user stories and execute sprint plans.']",Cloud
555,8,edx,Introduction to Kubernetes and Cloud Native Technologies,2700,6.2,https://www.edx.org/certificates/professional-certificate/linuxfoundationx-introduction-to-kubernetes-and-cloud-native-technologies?index=product&queryId=fcdec1edb1df07cb48d59ad3d2532791&position=1,"Offer ends July 30, 2025.","['Develop a good working knowledge of Linux using both the graphical interface and the command line.', 'Get a primer on cloud computing and the use of open source software to maximize development and operations.', 'Gain a fundamental understanding of today’s top open source cloud technology options.', 'Set up and access a Kubernetes cluster using Minikube.', 'Learn ways to run applications on the deployed Kubernetes environment and access the deployed applications.']",Cloud
556,9,edx,Cloud and Application Development Foundations,2700,6.2,https://www.edx.org/certificates/professional-certificate/ibm-cloud-and-application-development-foundations?index=product&queryId=fcdec1edb1df07cb48d59ad3d2532791&position=2,"Offer ends July 30, 2025.","['How core Cloud concepts influence application development', 'How to use front-end development languages and tools', 'How to use back-end development languages and tools', 'How to develop and deploy a Cloud Application']",Cloud
557,11,edx,SC-200 Security Operations Analyst,2700,6.2,https://www.edx.org/certificates/professional-certificate/microsoft-sc-200-security-operations-analyst?index=product&queryId=dd00c71f99ee8c6e575bf42a985c22bc&position=3,"Offer ends July 30, 2025.","['Effectively use Microsoft Defender for threat mitigation.', 'Understand Microsoft Sentinel for security operations and threat analysis.', 'Deploy and configure Microsoft Sentinel for data ingestion and response automation.', 'Protect organizational data and manage risks with Microsoft Purview.', 'Implement DLP, manage data governance, and ensure compliance using Purview.']",Audit SI
558,12,edx,Quantum Computer and Quantum Internet Applications: Hands-on Training with QuTech’s Quantum Demonstrators,2700,6.2,https://www.edx.org/certificates/professional-certificate/delftx-quantum-computer-and-quantum-internet-applications-hands-on-training-with-qutechs-quantum-demonstrators?index=product&queryId=dd00c71f99ee8c6e575bf42a985c22bc&position=2,"Offer ends July 30, 2025.","['Recognize the purpose and capabilities of both the Quantum Network Explorer and Quantum Inspire.', 'Run your own quantum network simulations by leveraging the pre-built applications available in QNE’s Community Application Library.', 'Use cQASM to program and run a (simple) quantum algorithm using Quantum Inspire.', 'Use both QNE’s Application Development Kit (QNE-ADK) SquidASM to develop customized quantum network applications.', 'Develop customized quantum algorithms using the Quantum Inspire Software Development Kit (SDK).']",Audit SI
559,13,edx,AWS Cloud Technology Consultant,2700,6.2,https://www.edx.org/certificates/professional-certificate/aws-aws-cloud-technology-consultant?index=product&queryId=46abfd4afd1122ff9db24038356f7a42&position=2,"Offer ends July 30, 2025.","['Align technical solutions with business goals and drivers.', 'Provide technical leadership and oversight for cloud-based projects.', 'Deliver responsive technical support to end-users through multiple channels.', 'Gather requirements, assess capabilities, and recommend cloud solutions to enable adoption.', 'Design conceptual, logical, and physical cloud architectures for infrastructure and platforms.']",Consulting
560,14,edx,Strategic Corporate Communication,2700,6.2,https://www.edx.org/certificates/professional-certificate/dartmouthx-strategic-corporate-communication?index=product&queryId=46abfd4afd1122ff9db24038356f7a42&position=3,"Offer ends July 30, 2025.","['Creating alignment between strategy and execution through communication.', 'Analyzing constituencies and delivering messages effectively.', 'Determining corporate reputation and exploring why it matters in their organizational contexts.', 'Crafting crisis communication plans.', 'Identifying their corporation’s responsibility and purpose.']",Consulting
561,15,edx,Corporate Finance,2700,6.2,https://www.edx.org/certificates/professional-certificate/columbiax-corporate-finance?index=product&queryId=46abfd4afd1122ff9db24038356f7a42&position=1,"Offer ends July 30, 2025.","['Understand both the sound theoretical principles of finance, and the practical environment in which financial decisions are made.', 'How to use the free cash flow method for firm evaluation.', 'Apply frameworks for valuation and discounting.', 'Value stocks and bonds.', 'Compute the return on any project.', 'Value a firm by projecting cash flows and calculating residual value.', 'How to make investment decisions for corporations.', 'Understand the effect of capital structure on the risk of the equity and debt of a firm.', 'Measure risk and estimate the expected return of an asset based on its risk.']",Consulting
562,16,edx,AWS Cloud Technology Consultant,2700,6.2,https://www.edx.org/certificates/professional-certificate/aws-aws-cloud-technology-consultant,"Offer ends July 30, 2025.","['Align technical solutions with business goals and drivers.', 'Provide technical leadership and oversight for cloud-based projects.', 'Deliver responsive technical support to end-users through multiple channels.', 'Gather requirements, assess capabilities, and recommend cloud solutions to enable adoption.', 'Design conceptual, logical, and physical cloud architectures for infrastructure and platforms.']",Consulting
563,17,edx,Data Analyst,2700,6.2,https://www.edx.org/certificates/professional-certificate/ibm-data-analyst?index=product&queryId=9b1055676a8688d71541192cf36b585c&position=1,"Offer ends July 30, 2025.","['Create charts and plots in Excel, and work with IBM Cognos Analytics to build dashboards.', 'Describe the data ecosystem and Compose queries to access data in cloud databases using SQL and Python from Jupyter notebooks.', 'Develop a working knowledge of Python language to analyze data using Python libraries like Pandas and Numpy, and invoke APIs and Web Services.', 'Perform data analysis tasks like data mining and data wrangling using Excel spreadsheets and Jupyter Notebooks.', 'Visualize data using Python libraires like Matplotlib, Seaborn, and Folium.']",data analysit
564,18,edx,Data Analysis and Visualization Fundamentals,2700,6.2,https://www.edx.org/certificates/professional-certificate/ibm-data-analysis-and-visualization-fundamentals?index=product&queryId=9b1055676a8688d71541192cf36b585c&position=2,"Offer ends July 30, 2025.","['Define Data Analytics and the key steps in the Data Analytics process.', 'Describe the key components of a modern data ecosystem.', 'Discover the various career opportunities available to Data Analysts.', 'Describe the steps you need to take to extract raw data from disparate sources, transform raw data into analytics-ready data, and load data into data repositories for use in analytics and reporting.', 'Describe the process, tools, and techniques required for data wrangling, data cleaning, data mining, and data visualization.', 'Perform data wrangling, data cleansing, and data analysis tasks using spreadsheets like Microsoft Excel.', 'Analyze data using filter, sort, and pivot features within spreadsheets like Microsoft Excel.', 'Design data visualizations using charts, graphs, and plots with tools like Microsoft Excel.', 'Design and create dashboards in a cloud platform using Cognos Analytics.']",data analysit
565,19,edx,Data Analysis for Life Sciences,2700,6.2,https://www.edx.org/certificates/professional-certificate/harvardx-data-analysis-for-life-sciences?index=product&queryId=9b1055676a8688d71541192cf36b585c&position=3,"Offer ends July 30, 2025.","['Basic statistical concepts and R programming skills for analyzing data in the life sciences.', 'The underlying math of linear models useful for data analysis in the life sciences.', 'The techniques used to perform statistical inference on high-throughput and high-dimensional data.', 'Several techniques widely used in the analysis of high-dimensional data.']",data analysit
566,20,edx,Fundamentos TIC para profesionales de negocios,2700,6.2,https://www.edx.org/certificates/professional-certificate/upvalenciax-fundamentos-tic-para-profesionales-de-negocios?index=product&queryId=84dbc374b4d69a8ace93a76b6f0f486a&position=2,"Offer ends July 30, 2025.","['Cómo se utiliza la tecnología de la información y las comunicaciones en las organizaciones modernas.', 'Una visión general de cómo funcionan los ordenadores y las redes de comunicaciones.', 'Conceptos básicos de desarrollo de software y gestión de proyectos.', 'Conceptos básicos de programación.', 'Las implicaciones sociales y éticas de las TIC.', 'Las amenazas y riesgos, los hackers y la seguridad informática.', 'Conceptos que permitirán trabajar e interactuar de forma efectiva con las personas de informática.']",ERP
567,21,edx,Certified Forecaster and Demand Planner (CFDP),2700,6.2,https://www.edx.org/certificates/professional-certificate/international-supply-chain-education-alliance-certified-forecaster-and-demand-planner-cfdp?index=product&queryId=84dbc374b4d69a8ace93a76b6f0f486a&position=1,"Offer ends July 30, 2025.","['Supply chain management essentials, inventory planning fundamentals, and their role in achieving a balance between supply and demand.', 'To lead Demand Planning Processes in the context of Sales and Operations Planning (S&OP), Integrated Business Planning (IBP) and Collaborative Planning (CPFR).', 'To develop quantitative, judgmental, and causal forecasting models for seasonal, intermittent, and new product demand.', 'How to choose the right forecasting method for each historical data pattern, and how to improve forecast performance with Machine Learning and Lean Six Sigma principles.', 'How to mitigate the risk of inaccurate forecasts and deal with randomness, low forecastability, missing data, outliers, disruptive events, and overfitting.', 'How a Make-and-Sell organization can become Demand-Driven, and how Demand Sensing, Data Analysis, and Demand Driven Material Requirements Planning (DDMRP) can improve Supply Chain Response and overall Supply Chain Network performance.']",ERP
568,22,edx,IBM Cybersecurity Fundamentals,2700,6.2,https://www.edx.org/certificates/professional-certificate/ibm-cybersecurity-fundamentals?index=product&queryId=c85fcfe00a34ff57759cbe9c01fdb0f2&position=3,"Offer ends July 30, 2025.","['The history of Cybersecurity; types and motives of cyber attacks to further your knowledge of current threats to organizations and individuals; key terminology, basic system concepts and tools as an introduction to the Cybersecurity field.', 'Key cybersecurity roles in an organization, processes and examples of each process, describe the architecture, file systems, and basic commands for multiple operating systems including Windows, Mac/OS, Linux; and understand the concept of Virtualization.', 'The background needed to understand the key cybersecurity compliance and industry standards. This knowledge will be important for you to learn no matter what cybersecurity role you would like to acquire or have within an organization.', 'The basic commands for user and server administration as it relates to security. You will need this skill to be able to understand vulnerabilities within your organizations operating systems.', 'The concepts of endpoint security and patch management and finally you will learn in depth skills around cryptography and encryption to understand how these concepts affect software within a company.']",cybersecurity
569,23,edx,IBM Cybersecurity Fundamentals,2700,6.2,https://www.edx.org/certificates/professional-certificate/ibm-cybersecurity-fundamentals,"Offer ends July 30, 2025.","['The history of Cybersecurity; types and motives of cyber attacks to further your knowledge of current threats to organizations and individuals; key terminology, basic system concepts and tools as an introduction to the Cybersecurity field.', 'Key cybersecurity roles in an organization, processes and examples of each process, describe the architecture, file systems, and basic commands for multiple operating systems including Windows, Mac/OS, Linux; and understand the concept of Virtualization.', 'The background needed to understand the key cybersecurity compliance and industry standards. This knowledge will be important for you to learn no matter what cybersecurity role you would like to acquire or have within an organization.', 'The basic commands for user and server administration as it relates to security. You will need this skill to be able to understand vulnerabilities within your organizations operating systems.', 'The concepts of endpoint security and patch management and finally you will learn in depth skills around cryptography and encryption to understand how these concepts affect software within a company.']",cybersecurity
570,24,edx,Computer Science for Cybersecurity,2700,6.2,https://www.edx.org/certificates/professional-certificate/harvardx-computer-science-for-cybersecurity,"Offer ends July 30, 2025.","['A broad and robust understanding of computer science and programming.', 'How to think algorithmically and solve programming problems efficiently.', 'Fundamental concepts of cybersecurity threats, including hacking, cracking, and phishing.', 'Security measures and strategies, including multi-factor authentication, password managers, encryption techniques, firewalls, and secure deletion to protect data, devices, and systems.', 'Trade-offs between cybersecurity, usability, and convenience, and how to evaluate risks and rewards in both personal and professional contexts.']",cybersecurity
571,25,edx,Cybersecurity Analyst,2700,6.2,https://www.edx.org/certificates/professional-certificate/ibm-cybersecurity-analyst?index=product&queryId=c85fcfe00a34ff57759cbe9c01fdb0f2&position=1,"Offer ends July 30, 2025.","['Job-ready cybersecurity analyst skills employers need in less than 6 months. Career guidance from seasoned experts. No prior experience required!', 'How to apply incident response methodologies and forensics practices and use industry-specific security and cybersecurity tools.', 'How to apply cybersecurity industry standards and best practices that mitigate risks, enhance security, and ensure compliance through audit processes.', 'When and how to use generative AI tools to boost your cybersecurity effectiveness and productivity.', 'How to investigate a real-world security breach by identifying the attack, vulnerabilities, costs, and steps for future prevention.']",cybersecurity
572,26,edx,Computer Science for Cybersecurity,2700,6.2,https://www.edx.org/certificates/professional-certificate/harvardx-computer-science-for-cybersecurity?index=product&queryId=c85fcfe00a34ff57759cbe9c01fdb0f2&position=2,"Offer ends July 30, 2025.","['A broad and robust understanding of computer science and programming.', 'How to think algorithmically and solve programming problems efficiently.', 'Fundamental concepts of cybersecurity threats, including hacking, cracking, and phishing.', 'Security measures and strategies, including multi-factor authentication, password managers, encryption techniques, firewalls, and secure deletion to protect data, devices, and systems.', 'Trade-offs between cybersecurity, usability, and convenience, and how to evaluate risks and rewards in both personal and professional contexts.']",cybersecurity
573,27,edx,Cybersecurity Analyst,2700,6.2,https://www.edx.org/certificates/professional-certificate/ibm-cybersecurity-analyst,"Offer ends July 30, 2025.","['Job-ready cybersecurity analyst skills employers need in less than 6 months. Career guidance from seasoned experts. No prior experience required!', 'How to apply incident response methodologies and forensics practices and use industry-specific security and cybersecurity tools.', 'How to apply cybersecurity industry standards and best practices that mitigate risks, enhance security, and ensure compliance through audit processes.', 'When and how to use generative AI tools to boost your cybersecurity effectiveness and productivity.', 'How to investigate a real-world security breach by identifying the attack, vulnerabilities, costs, and steps for future prevention.']",cybersecurity
574,29,edx,Fundamentos TIC para profesionales de negocios,2700,6.2,https://www.edx.org/certificates/professional-certificate/upvalenciax-fundamentos-tic-para-profesionales-de-negocios?index=product&queryId=35abdb5d11c310042a1edfdf55102e0b&position=3,"Offer ends July 30, 2025.","['Cómo se utiliza la tecnología de la información y las comunicaciones en las organizaciones modernas.', 'Una visión general de cómo funcionan los ordenadores y las redes de comunicaciones.', 'Conceptos básicos de desarrollo de software y gestión de proyectos.', 'Conceptos básicos de programación.', 'Las implicaciones sociales y éticas de las TIC.', 'Las amenazas y riesgos, los hackers y la seguridad informática.', 'Conceptos que permitirán trabajar e interactuar de forma efectiva con las personas de informática.']",telecommunication
575,31,edx,The Science of Happiness at Work,2700,6.2,https://www.edx.org/certificates/professional-certificate/berkeleyx-science-of-happiness-at-work?index=product&queryId=d2901f324deaf72c5d38ded13352d4ac&position=3,"Offer ends July 30, 2025.","['The research-based benefits of experiencing happiness at work, for both individuals and organizations as a whole', 'How to evaluate the level of happiness in an organization', 'Concrete strategies for boosting happiness and resilience to stress', 'How to build more cooperative and collaborative workplace relationships', 'How to lead with social and emotional intelligence']",Reseaux
576,32,edx,Corporate Finance,2700,6.2,https://www.edx.org/certificates/professional-certificate/columbiax-corporate-finance?index=product&queryId=d2901f324deaf72c5d38ded13352d4ac&position=1,"Offer ends July 30, 2025.","['Understand both the sound theoretical principles of finance, and the practical environment in which financial decisions are made.', 'How to use the free cash flow method for firm evaluation.', 'Apply frameworks for valuation and discounting.', 'Value stocks and bonds.', 'Compute the return on any project.', 'Value a firm by projecting cash flows and calculating residual value.', 'How to make investment decisions for corporations.', 'Understand the effect of capital structure on the risk of the equity and debt of a firm.', 'Measure risk and estimate the expected return of an asset based on its risk.']",Reseaux
577,33,edx,5G Strategy for Business Leaders,2700,6.2,https://www.edx.org/certificates/professional-certificate/linuxfoundationx-5g-strategy-for-business-leaders,"Offer ends July 30, 2025.","['Discern between the hype and real opportunities of 5G technologies', 'Understand how 5G will impact your business', 'Discover which open source technologies and standards are driving innovation for 5G and the technologies it will enable, namely AI and IoT', 'Learn what use cases apply to your business for optimizing customer experience and hyper personalization and for improving operational efficiency and scalability', 'Discuss the first steps you can take to build and execute a transition strategy that prepares your business for the 5G future']",5G
578,36,edx,Embedded Systems Essentials with Arm,2700,6.2,https://www.edx.org/certificates/professional-certificate/armeducationx-embedded-systems-essentials?index=product&queryId=b3f04b18e2b2902b77f41fd0304631ae&position=3,"Offer ends July 30, 2025.","['Learn how to implement real-world embedded system projects firstly on a simulated microcontroller using the Mbed API and then get hands on with hardware using a development board to build working embedded prototypes.', 'Develop code for various embedded systems applications, such as an audio wave generator and a music player, as well as controlling different peripherals using digital and analog I/O, interrupts, timers, and pulse-width modulation.', 'Learn the features and importance of RTOS and Serial Communications in modern embedded systems design.', 'Implement projects in industry-standard, Arm-based hardware, learning the key features of Arm processors and architectures as the basis of modern embedded computing.', 'Gain a firm foundation to move towards more complex programming, distributed sensing and the IoT, through a critical evaluation of the systems developed.']",5G
579,37,edx,5G Strategy for Business Leaders,2700,6.2,https://www.edx.org/certificates/professional-certificate/linuxfoundationx-5g-strategy-for-business-leaders?index=product&queryId=b3f04b18e2b2902b77f41fd0304631ae&position=1,"Offer ends July 30, 2025.","['Discern between the hype and real opportunities of 5G technologies', 'Understand how 5G will impact your business', 'Discover which open source technologies and standards are driving innovation for 5G and the technologies it will enable, namely AI and IoT', 'Learn what use cases apply to your business for optimizing customer experience and hyper personalization and for improving operational efficiency and scalability', 'Discuss the first steps you can take to build and execute a transition strategy that prepares your business for the 5G future']",5G
